availability,category,price,price_incl_tax,product_type,stars,tax,title,upc,publication_year,domain,discount
14,default,47.0,47.0,books,1,0.0,"also see: alternate cover editions for this isbn [ace] ace #1 clary fray just wishes that her life would go back to normal. but what's normal when you're a demon-slaying shadowhunter, your mother is in a magically induced coma, and you can suddenly see downworlders like werewolves, vampires, and faeries? if clary left the world of the shadowhunters behind, it would mean also see: alternate cover editions for this isbn [ace] ace #1 clary fray just wishes that her life would go back to normal. but what's normal when you're a demon-slaying shadowhunter, your mother is in a magically induced coma, and you can suddenly see downworlders like werewolves, vampires, and faeries? if clary left the world of the shadowhunters behind, it would mean more time with her best friend, simon, who's becoming more than a friend. but the shadowhunting world isn't ready to let her go — especially her handsome, infuriating, newfound brother, jace. and clary's only chance to help her mother is to track down rogue shadowhunter valentine, who is probably insane, certainly evil — and also her father.to complicate matters, someone in new york city is murdering downworlder children. is valentine behind the killings — and if he is, what is he trying to do? when the second of the mortal instruments, the soul-sword, is stolen, the terrifying inquisitor arrives to investigate and zooms right in on jace. how can clary stop valentine if jace is willing to betray everything he believes in to help their father?in this breathtaking sequel to city of bones, cassandra clare lures her readers back into the dark grip of new york city's downworld, where love is never safe and power becomes the deadliest temptation. ...more",8a6ec2761f91dad2,,books.toscrape.com,0.0
14,default,43.0,43.0,books,1,0.0,"when fifteen-year-old clary fray heads out to the pandemonium club in new york city, she hardly expects to witness a murder― much less a murder committed by three teenagers covered with strange tattoos and brandishing bizarre weapons. then the body disappears into thin air. it's hard to call the police when the murderers are invisible to everyone else and when there is not when fifteen-year-old clary fray heads out to the pandemonium club in new york city, she hardly expects to witness a murder― much less a murder committed by three teenagers covered with strange tattoos and brandishing bizarre weapons. then the body disappears into thin air. it's hard to call the police when the murderers are invisible to everyone else and when there is nothing―not even a smear of blood―to show that a boy has died. or was he a boy?this is clary's first meeting with the shadowhunters, warriors dedicated to ridding the earth of demons. it's also her first encounter with jace, a shadowhunter who looks a little like an angel and acts a lot like a jerk. within twenty-four hours clary is pulled into jace's world with a vengeance, when her mother disappears and clary herself is attacked by a demon. but why would demons be interested in ordinary mundanes like clary and her mother? and how did clary suddenly get the sight? the shadowhunters would like to know... exotic and gritty, exhilarating and utterly gripping, cassandra clare's ferociously entertaining fantasy takes readers on a wild ride that they will never want to end. ...more",5b987e54ee72525c,,books.toscrape.com,0.0
14,food and drink,51.0,51.0,books,5,0.0,"#1 new york times bestsellerthroughout the years that she has lived and worked in east hampton, ina garten has catered and attended countless parties and dinners. she will be the first to tell you, though, that nothing beats a cozy dinner, surrounded by the people you love most, in the comfort that only your own home can provide. in barefoot contessa at home, ina shares he #1 new york times bestsellerthroughout the years that she has lived and worked in east hampton, ina garten has catered and attended countless parties and dinners. she will be the first to tell you, though, that nothing beats a cozy dinner, surrounded by the people you love most, in the comfort that only your own home can provide. in barefoot contessa at home, ina shares her life in east hampton, the recipes she loves, and her secrets to making guests feel welcome and comfortable. for ina, it’s friends and family–gathered around the dinner table or cooking with her in the kitchen–that really make her house feel like home. here ina offers the tried-and-true recipes that she makes over and over again because they’re easy, they work, and they’re universally loved. for a leisurely sunday breakfast, she has easy cheese danishes or breakfast fruit crunch to serve with the perfect spicy bloody mary. for lunch, she has classics with a twist, such as tomato, mozzarella, and pesto paninis and old-fashioned potato salad, which are simply delicious. then there are ina’s homey dinners–from her own version of loin of pork stuffed with sautéed fennel to the exotic flavors of eli’s asian salmon. and since ina knows no one ever forgets what you serve for dessert, she includes recipes for outrageously luscious sweets like peach and blueberry crumble, pumpkin mousse parfait, and chocolate cupcakes with peanut butter icing. ina also lets readers in on her time-tested secrets for cooking and entertaining. get the inside scoop on everything from what ina considers when she’s designing a kitchen to menu-planning basics and how to make a dinner party fun (here’s a hint: it doesn’ t involve making complicated food!). along with beautiful photographs of ina’s dishes, her home, and the east hampton she loves, this book is filled with signature recipes that strike the perfect balance between elegance and casual comfort. with her most indispensable collection yet, ina garten proves beyond a shadow of doubt that there truly is no place like home. ...more",0e0da9192a025efc,,books.toscrape.com,0.0
14,sequential art,32.0,32.0,books,2,0.0,"the long-awaited 4-issue miniseries is collected in a new hardcover! the impossible has happened and batman is on the verge of being taken down by an enemy he cannot defeat: a virus for which there is no cure! and the only hope for his salvation is the joker! who infected batman, what does the clown prince of crime know, and how will the dark knight get that information? t the long-awaited 4-issue miniseries is collected in a new hardcover! the impossible has happened and batman is on the verge of being taken down by an enemy he cannot defeat: a virus for which there is no cure! and the only hope for his salvation is  the joker! who infected batman, what does the clown prince of crime know, and how will the dark knight get that information? together, the enemies crisscross europe, desperate to find answers before time runs out. ...more",bf68dcb5fad3cc8c,,books.toscrape.com,0.0
14,default,46.0,46.0,books,2,0.0,"carrie knew she should not use the terrifying power she possessed... but one night at her senior prom, carrie was scorned and humiliated just one time too many, and in a fit of uncontrollable fury she turned her clandestine game into a weapon of horror and destruction...",5f22418922fa728b,,books.toscrape.com,0.0
14,nonfiction,38.0,38.0,books,4,0.0,"“fascinating … a compelling blend of cultural anthropology and business journalism.” — andrea sachs, time magazine “an often startling tour of new cultural terrain.” — laura miller, salon “marked by meticulous research and careful conclusions, this superbly readable book confirms new york times journalist walker as an expert on consumerism. … [a] thoughtful and unhurried i “fascinating … a compelling blend of cultural anthropology and business journalism.” — andrea sachs, time magazine “an often startling tour of new cultural terrain.” — laura miller, salon “marked by meticulous research and careful conclusions, this superbly readable book confirms new york times journalist walker as an expert on consumerism. … [a] thoughtful and unhurried investigation into consumerism that pushes the analysis to the maximum…” — publisher’s weekly (starred review) brands are dead. advertising no longer works. weaned on tivo, the internet, and other emerging technologies, the short-attention-span generation has become immune to marketing. consumers are “in control.” or so we’re told.in buying in, new york times magazine “consumed” columnist rob walker argues that this accepted wisdom misses a much more important and lasting cultural shift. as technology has created avenues for advertising anywhere and everywhere, people are embracing brands more than ever before–creating brands of their own and participating in marketing campaigns for their favorite brands in unprecedented ways. increasingly, motivated consumers are pitching in to spread the gospel virally, whether by creating internet video ads for converse all stars or becoming word-of-mouth “agents” touting products to friends and family on behalf of huge corporations. in the process, they–we–have begun to funnel cultural, political, and community activities through connections with brands. walker explores this changing cultural landscape–including a practice he calls “murketing,” blending the terms murky and marketing–by introducing us to the creative marketers, entrepreneurs, artists, and community organizers who have found a way to thrive within it. using profiles of brands old and new, including timberland, american apparel, pabst blue ribbon, red bull, ipod, and livestrong, walker demonstrates the ways in which buyers adopt products, not just as consumer choices, but as conscious expressions of their identities. part marketing primer, part work of cultural anthropology, buying in reveals why now, more than ever, we are what we buy–and vice versa. praise for buying in “walker … makes a startling claim: far from being immune to advertising, as many people think, american consumers are increasingly active participants in the marketing process. … [he] leads readers through a series of lucid case studies to demonstrate that, in many cases, consumers actively participate in infusing a brand with meaning. … convincing.” — jay dixit, the washington post “walker lays out his theory in well-written, entertaining detail.” — seth stevenson, slate “buying in delves into the attitudes of the global consumer in the age of plenty, and, well, we aren’t too pretty. walker carries the reader on a frenetically paced tour of senseless consumption spanning from viking ranges to custom high-tops.” — robert blinn, core77 “rob walker is one smart shopper.” — jen trolio, readymade “the most trenchant psychoanalyst of our consumer selves is rob walker. this is a fresh and fascinating exploration of the places where material culture and identity intersect.” –michael pollan, author of in defense of food “this book has vast social implications, far beyond the fields of marketing and branding. it obliterates our old paradigm of companies (the bad guys) corrupting our children (the innocents) via commercials. in this new world, media-literate young people freely and willingly co-opt the brands, and most companies are clueless bystanders desperate to keep up. i really don't know if this is good news or bad news, but i can say, with certainty, that this book is a must-read.”–po bronson, author of what should i do with my life? “rob walker is a gift. he shows that in our shattered, scattered world, powerful brands are existential, insinuating themselves into the human questions ‘what am i about?’ and ‘how do i connect?’ his insight that brand influence is becoming both more pervasive and more hidden–that we are not so self-defined as we like to think–should make us disturbed, and vigilant.”–jim collins, author of good to great“rob walker is a terrific writer who understands both human nature and the business world. his book is highly entertaining, but it’s also a deeply thoughtful look at the ways in which marketing meets the modern psyche.”–bethany mclean, editor at large, fortune, and co-author of the smartest guys in the room“are we living in an era of youtube-empowered, brand-rejecting consumers? rob walker has the surprising answers, and you won’t want to miss this joyride through the front lines of consumer culture. a marketing must-read.”–chip heath and dan heath, authors of made to stick “rob walker brilliantly deconstructs the religion of consumption. love his column, couldn’t put his book down.”–paco underhill, author of why we buy ...more",16ef91b9d827859c,,books.toscrape.com,0.0
14,default,32.0,32.0,books,3,0.0,"an inspirational, sidesplittingly funny exploration of the power of living with love, forgiveness, and honesty.in carry on, warrior, glennon doyle melton shares new stories and the best-loved material from momastery.com she recounts her mistakes and triumphs with candor and humor, and gives language to our universal (yet often secret) experiences. she believes that by shed an inspirational, sidesplittingly funny exploration of the power of living with love, forgiveness, and honesty.in carry on, warrior, glennon doyle melton shares new stories and the best-loved material from momastery.com she recounts her mistakes and triumphs with candor and humor, and gives language to our universal (yet often secret) experiences. she believes that by shedding our armor, we can stop hiding, competing, striving for the mirage of perfection, and making motherhood, marriage, and friendship harder by pretending they’re not hard. in this one woman trying to love herself and others, readers find a wise and witty friend who will inspire them to forgive their own imperfections, make the most of their gifts, and commit to small acts of love that will change the world. ...more",1b0fc9f777cad045,,books.toscrape.com,0.0
14,nonfiction,49.0,49.0,books,5,0.0,"an award-winning memoir and instant new york times bestseller that goes far beyond its riveting medical mystery, brain on fire is the powerful account of one woman’s struggle to recapture her identity.when twenty-four-year-old susannah cahalan woke up alone in a hospital room, strapped to her bed and unable to move or speak, she had no memory of how she’d gotten there. day an award-winning memoir and instant new york times bestseller that goes far beyond its riveting medical mystery, brain on fire is the powerful account of one woman’s struggle to recapture her identity.when twenty-four-year-old susannah cahalan woke up alone in a hospital room, strapped to her bed and unable to move or speak, she had no memory of how she’d gotten there. days earlier, she had been on the threshold of a new, adult life: at the beginning of her first serious relationship and a promising career at a major new york newspaper. now she was labeled violent, psychotic, a flight risk. what happened?in a swift and breathtaking narrative, cahalan tells the astonishing true story of her descent into madness, her family’s inspiring faith in her, and the lifesaving diagnosis that nearly didn’t happen. ...more",a80f66b254fe9eb3,,books.toscrape.com,0.0
14,food and drink,28.0,28.0,books,1,0.0,"#1 new york times bestsellerbarefoot contessa back to basics is the essential ina garten cookbook, focusing on the techniques behind her elegant food and easy entertaining style, and offering nearly a hundred brand-new recipes that will become trusted favorites. ina garten’ s bestselling cookbooks have con-sistently provided accessible, subtly sophisticated recipes ranging #1 new york times bestsellerbarefoot contessa back to basics is the essential ina garten cookbook, focusing on the techniques behind her elegant food and easy entertaining style, and offering nearly a hundred brand-new recipes that will become trusted favorites. ina garten’ s bestselling cookbooks have con-sistently provided accessible, subtly sophisticated recipes ranging from french classics made easy to delicious, simple home cooking. in barefoot contessa back to basics, ina truly breaks down her ideas on flavor, examining the ingredients and techniques that are the foundation of her easy, refined style. here ina covers the essentials, from ten ways to boost the flavors of your ingredients to ten things not to serve at a party, as well as professional tips that make successful baking, cooking, and entertaining a breeze. the recipes—crowd-pleasers like lobster corn chowder, tuscan lemon chicken, and easy sticky buns—demonstrate ina’s talent for transforming fresh, easy-to-find ingredients into elegant meals you can make without stress. for longtime fans, ina delivers new insights into her simple techniques; for newcomers she provides a thorough master class on the basics of barefoot contessa cooking plus a q&a section with answers to the questions people ask her all the time. with full-color photographs and invaluable cooking tips, barefoot contessa back to basics is an essential addition to the cherished library of barefoot contessa cookbooks. ...more",999912e63a3262ae,,books.toscrape.com,0.0
14,young adult,51.0,51.0,books,3,0.0,"one of the boyswhat girl doesn't want to be surrounded by gorgeous jocks day in and day out? jordan woods isn't just surrounded by hot guys, though-she leads them as the captain and quarterback of her high school football team. they all see her as one of the guys and that's just fine. as long as she gets her athletic scholarship to a powerhouse university.but everything sh one of the boyswhat girl doesn't want to be surrounded by gorgeous jocks day in and day out? jordan woods isn't just surrounded by hot guys, though-she leads them as the captain and quarterback of her high school football team. they all see her as one of the guys and that's just fine. as long as she gets her athletic scholarship to a powerhouse university.but everything she's ever worked for is threatened when ty green moves to her school. not only is he an amazing qb, but he's also amazingly hot. and for the first time, jordan's feeling vulnerable. can she keep her head in the game while her heart's on the line? ...more",e2e7b683b4c15b7d,,books.toscrape.com,0.0
14,default,51.0,51.0,books,3,0.0,"when world-renowned harvard symbologist robert langdon is summoned to a swiss research facility to analyze a mysterious symbol—seared into the chest of a murdered physicist—he discovers evidence of the unimaginable: the resurgence of an ancient secret brotherhood known as the illuminati ... the most powerful underground organization ever to walk the earth. the illuminati h when world-renowned harvard symbologist robert langdon is summoned to a swiss research facility to analyze a mysterious symbol—seared into the chest of a murdered physicist—he discovers evidence of the unimaginable: the resurgence of an ancient secret brotherhood known as the illuminati ... the most powerful underground organization ever to walk the earth. the illuminati has now surfaced to carry out the final phase of its legendary vendetta against its most hated enemy—the catholic church. langdon’s worst fears are confirmed on the eve of the holy conclave, when a messenger of the illuminati announces they have hidden an unstoppable time bomb at the very heart of vatican city. with the countdown under way, langdon jets to rome to join forces with vittoria vetra, a beautiful and mysterious italian scientist, to assist the vatican in a desperate bid for survival. embarking on a frantic hunt through sealed crypts, dangerous catacombs, deserted cathedrals, and even the most secretive vault on earth, langdon and vetra follow a 400-year-old trail of ancient symbols that snakes across rome toward the long-forgotten illuminati lair ... a clandestine location that contains the only hope for vatican salvation. ...more",ad41c24ccac0c7ce,,books.toscrape.com,0.0
14,add a comment,34.0,34.0,books,2,0.0,"when former national baseball star tyler ames suffers a career-ending injury, all he can think about is putting his life back together the way it was before. he has lost everyone he loves on his way to the big leagues. then just when things seem to be turning around, tyler hits rock bottom. across the country, tyler’s one true love sami dawson has moved on. a series of sma when former national baseball star tyler ames suffers a career-ending injury, all he can think about is putting his life back together the way it was before. he has lost everyone he loves on his way to the big leagues. then just when things seem to be turning around, tyler hits rock bottom. across the country, tyler’s one true love sami dawson has moved on. a series of small miracles leads tyler to a maintenance job at a retirement home and a friendship with virginia hutcheson, an old woman with alzheimer’s who strangely might have the answers he so desperately seeks.a team of angels walking take on the mission to restore hope for tyler, sami, and virginia. can such small and seemingly insignificant actions of the unseen bring healing and redemption? and can the words of a stranger rekindle lost love? every journey begins with a step.it is time for the mission to begin… ...more",1fbb5f786e53a0ce,,books.toscrape.com,0.0
14,young adult,58.0,58.0,books,4,0.0,"this printz honor book is a “tender, honest exploration of identity” (publishers weekly) that distills lyrical truths about family and friendship.aristotle is an angry teen with a brother in prison. dante is a know-it-all who has an unusual way of looking at the world. when the two meet at the swimming pool, they seem to have nothing in common. but as the loners start spen this printz honor book is a “tender, honest exploration of identity” (publishers weekly) that distills lyrical truths about family and friendship.aristotle is an angry teen with a brother in prison. dante is a know-it-all who has an unusual way of looking at the world. when the two meet at the swimming pool, they seem to have nothing in common. but as the loners start spending time together, they discover that they share a special friendship—the kind that changes lives and lasts a lifetime. and it is through this friendship that ari and dante will learn the most important truths about themselves and the kind of people they want to be. ...more",41164b8ac02a2c42,,books.toscrape.com,0.0
14,add a comment,20.0,20.0,books,4,0.0,"witness stephen king's triumphant, blood-spattered return to the genre that made him famous. cell, the king of horror's homage to zombie films (the book is dedicated in part to george a. romero) is his goriest, most horrific novel in years, not to mention the most intensely paced. casting aside his love of elaborate character and town histories and penchant for delayed gra witness stephen king's triumphant, blood-spattered return to the genre that made him famous. cell, the king of horror's homage to zombie films (the book is dedicated in part to george a. romero) is his goriest, most horrific novel in years, not to mention the most intensely paced. casting aside his love of elaborate character and town histories and penchant for delayed gratification, king yanks readers off their feet within the first few pages; dragging them into the fray and offering no chance catch their breath until the very last page. in cell king taps into readers fears of technological warfare and terrorism. mobile phones deliver the apocalypse to millions of unsuspecting humans by wiping their brains of any humanity, leaving only aggressive and destructive impulses behind. those without cell phones, like illustrator clayton riddell and his small band of ""normies,"" must fight for survival, and their journey to find clayton's estranged wife and young son rockets the book toward resolution. fans that have followed king from the beginning will recognize and appreciate cell as a departure--king's writing has not been so pure of heart and free of hang-ups in years (wrapping up his phenomenal dark tower series and receiving a medal from the national book foundation doesn't hurt either). ""retirement"" clearly suits king, and lucky for us, having nothing left to prove frees him up to write frenzied, juiced-up horror-thrillers like cell. stay tuned for more from the hardest-working retiree in the business with lisey's story, coming in october 2006. --daphne durham ...more",bfbb54bc8cdeed2b,2006.0,books.toscrape.com,0.0
14,add a comment,56.0,56.0,books,2,0.0,"a wry, witty account of what it is like to face death—and be restored to life.after being diagnosed in her early 40s with metastatic melanoma—a ""rapidly fatal"" form of cancer—journalist and mother of two mary elizabeth williams finds herself in a race against the clock. she takes a once-in-a-lifetime chance and joins a clinical trial for immunotherapy, a revolutionary drug a wry, witty account of what it is like to face death—and be restored to life.after being diagnosed in her early 40s with metastatic melanoma—a ""rapidly fatal"" form of cancer—journalist and mother of two mary elizabeth williams finds herself in a race against the clock. she takes a once-in-a-lifetime chance and joins a clinical trial for immunotherapy, a revolutionary drug regimen that trains the body to vanquish malignant cells. astonishingly, her cancer disappears entirely in just a few weeks. but at the same time, her best friend embarks on a cancer journey of her own—with very different results. williams's experiences as a patient and a medical test subject reveal with stark honesty what it takes to weather disease, the extraordinary new developments that are rewriting the rules of science—and the healing power of human connection. ...more",c1379d3744f1dd2c,,books.toscrape.com,0.0
14,mystery,48.0,48.0,books,5,0.0,"jerome burnel was once a hero. he intervened to prevent multiple killings and in doing so damned himself. his life was torn apart. he was imprisoned, brutalized.but in his final days, with the hunters circling, he tells his story to private detective charlie parker. he speaks of the girl who was marked for death but was saved, of the ones who tormented him, and an entity t jerome burnel was once a hero. he intervened to prevent multiple killings and in doing so damned himself. his life was torn apart. he was imprisoned, brutalized.but in his final days, with the hunters circling, he tells his story to private detective charlie parker. he speaks of the girl who was marked for death but was saved, of the ones who tormented him, and an entity that hides in a ruined stockade.parker is not like other men. he died, and was reborn. he is ready to wage war.now he will descend upon a strange, isolated community called the cut, and face down a force of men who rule by terror, intimidation, and murder.all in the name of the being they serve.all in the name of the dead king. ...more",4416c474713ec1f5,,books.toscrape.com,0.0
14,nonfiction,56.0,56.0,books,5,0.0,"in july 2008, illustrator and designer christoph niemann began abstract city, a visual blog for the new york times. his posts were inspired by the desire to re-create simple and everyday observations and stories from his own life that everyone could relate to. in niemann’s hands, mundane experiences such as riding the subway or trying to get a good night’s sleep were trans in july 2008, illustrator and designer christoph niemann began abstract city, a visual blog for the new york times. his posts were inspired by the desire to re-create simple and everyday observations and stories from his own life that everyone could relate to. in niemann’s hands, mundane experiences such as riding the subway or trying to get a good night’s sleep were transformed into delightful flights of visual fancy. the struggle to keep up with housework became a battle against adorable but crafty goblins, and nostalgia about new york manifested in simple but strikingly spot-on lego creations. this brilliantly illustrated collection of reflections on modern life includes all 16 of the original blog posts as well as a new chapter created exclusively for the book. also available from christoph niemann: sunday sketching and i lego n.y. praise for abstract city: “everyday experiences—from looking at leaves to riding city subways—are funny and fresh and often a source of wonder when depicted by this brilliant graphic designer.” —readers digest “i will call christoph when anything awful happens to me. and he will make me laugh like crazy about the whole thing. because he is insanely funny and completely tenderly true. i love every column he did and will do.” —maira kalman, author/illustrator of and the pursuit of happiness “christoph niemann is the best illustrator alive. every single time i come across a piece of his work, which is often as he either works all the time, or worse, draws incredibly fast, it is wonderful. while the rest of us are lucky to get a proper piece out here and there, christoph produces hit after hit after hit. if he wasn’t such a genuinely sweet man, we’d surely hate his ass a lot.” —stefan sagmeister, author of things i have learned in my life so far “few books have more probingly and humorously gotten inside the mind and day-to-day experience of an artist.” —npr.org ""what’s terrifying (to me, certainly, and possibly to many of his peers) is that nearly every idea he has seems to be equally well formed . . . once again, performing neat, virtuosic circles around the rest of us, to our delight."" —print magazine ""irresistible."" —very short list “a masterpiece of sophisticated humor, this is a brilliant one-of-a-kind work.” —library journal, starred review ...more",cf1aa2fc02a7d1e0,2008.0,books.toscrape.com,0.0
14,sequential art,11.0,11.0,books,2,0.0,"are you a special snowflake? do you enjoy networking to advance your career? is adulthood an exciting new challenge for which you feel fully prepared? ugh. please go away.this book is for the rest of us. these comic document the wasting of entire beautiful weekends on the internet, the unbearable agony of holding hands on the street with a gorgeous guy, dreaming all day of are you a special snowflake? do you enjoy networking to advance your career? is adulthood an exciting new challenge for which you feel fully prepared? ugh. please go away.this book is for the rest of us. these comic document the wasting of entire beautiful weekends on the internet, the unbearable agony of holding hands on the street with a gorgeous guy, dreaming all day of getting home and back into pajamas, and wondering when, exactly, this adulthood thing begins. in other words, the horrors and awkwardnesses of young modern life. ...more",5319169a72714c62,,books.toscrape.com,0.0
14,mystery,17.0,17.0,books,2,0.0,"in the debut of literature's most famous sleuth, a dead man is discovered in a bloodstained room in brixton. the only clues are a wedding ring, a gold watch, a pocket edition of boccaccio's decameron, and a word scrawled in blood on the wall. with this investigation begins the partnership of sherlock holmes and dr. watson. their search for the murderer uncovers a story of in the debut of literature's most famous sleuth, a dead man is discovered in a bloodstained room in brixton. the only clues are a wedding ring, a gold watch, a pocket edition of boccaccio's decameron, and a word scrawled in blood on the wall. with this investigation begins the partnership of sherlock holmes and dr. watson. their search for the murderer uncovers a story of love and revenge-and heralds a franchise of detective mysteries starring the formidable holmes. ...more",63ee5bc46066a8a8,,books.toscrape.com,0.0
14,historical,30.0,30.0,books,5,0.0,"winner of the pulitzer prizefrom the highly acclaimed, multiple award-winning anthony doerr, the beautiful, stunningly ambitious instant new york times bestseller about a blind french girl and a german boy whose paths collide in occupied france as both try to survive the devastation of world war ii.marie-laure lives with her father in paris near the museum of natural histo winner of the pulitzer prizefrom the highly acclaimed, multiple award-winning anthony doerr, the beautiful, stunningly ambitious instant new york times bestseller about a blind french girl and a german boy whose paths collide in occupied france as both try to survive the devastation of world war ii.marie-laure lives with her father in paris near the museum of natural history, where he works as the master of its thousands of locks. when she is six, marie-laure goes blind and her father builds a perfect miniature of their neighborhood so she can memorize it by touch and navigate her way home. when she is twelve, the nazis occupy paris and father and daughter flee to the walled citadel of saint-malo, where marie-laure’s reclusive great-uncle lives in a tall house by the sea. with them they carry what might be the museum’s most valuable and dangerous jewel.in a mining town in germany, the orphan werner grows up with his younger sister, enchanted by a crude radio they find. werner becomes an expert at building and fixing these crucial new instruments, a talent that wins him a place at a brutal academy for hitler youth, then a special assignment to track the resistance. more and more aware of the human cost of his intelligence, werner travels through the heart of the war and, finally, into saint-malo, where his story and marie-laure’s converge.doerr’s “stunning sense of physical detail and gorgeous metaphors” (san francisco chronicle) are dazzling. deftly interweaving the lives of marie-laure and werner, he illuminates the ways, against all odds, people try to be good to one another. ten years in the writing, a national book award finalist, all the light we cannot see is a magnificent, deeply moving novel from a writer “whose sentences never fail to thrill” (los angeles times). ...more",39861fc1c0845d15,,books.toscrape.com,0.0
14,fiction,40.0,40.0,books,1,0.0,"a grumpy yet loveable man finds his solitary world turned on its head when a boisterous young family moves in next door.meet ove. he's a curmudgeon, the kind of man who points at people he dislikes as if they were burglars caught outside his bedroom window. he has staunch principles, strict routines, and a short fuse. people call him the bitter neighbor from hell, but must a grumpy yet loveable man finds his solitary world turned on its head when a boisterous young family moves in next door.meet ove. he's a curmudgeon, the kind of man who points at people he dislikes as if they were burglars caught outside his bedroom window. he has staunch principles, strict routines, and a short fuse. people call him the bitter neighbor from hell, but must ove be bitter just because he doesn't walk around with a smile plastered to his face all the time?behind the cranky exterior there is a story and a sadness. so when one november morning a chatty young couple with two chatty young daughters move in next door and accidentally flatten ove's mailbox, it is the lead-in to a comical and heartwarming tale of unkempt cats, unexpected friendship, and the ancient art of backing up a u-haul. all of which will change one cranky old man and a local residents' association to their very foundations. ...more",8682c03de6a844ff,,books.toscrape.com,0.0
14,add a comment,41.0,41.0,books,2,0.0,"known for its lively, clear prose as well as its scholarly research, a people's history of the united states is the only volume to tell america's story from the point of view of - and in the words of - america's women, factory workers, african americans, native americans, working poor, and immigrant laborers.",1ad06aed9349af46,,books.toscrape.com,0.0
14,history,22.0,22.0,books,3,0.0,"in this groundbreaking work of science, history, and archaeology, charles c. mann radically alters our understanding of the americas before the arrival of columbus in 1492.contrary to what so many americans learn in school, the pre-columbian indians were not sparsely settled in a pristine wilderness; rather, there were huge numbers of indians who actively molded and influe in this groundbreaking work of science, history, and archaeology, charles c. mann radically alters our understanding of the americas before the arrival of columbus in 1492. contrary to what so many americans learn in school, the pre-columbian indians were not sparsely settled in a pristine wilderness; rather, there were huge numbers of indians who actively molded and influenced the land around them. the astonishing aztec capital of tenochtitlan had running water and immaculately clean streets, and was larger than any contemporary european city. mexican cultures created corn in a specialized breeding process that it has been called man’s first feat of genetic engineering. indeed, indians were not living lightly on the land but were landscaping and manipulating their world in ways that we are only now beginning to understand. challenging and surprising, this a transformative new look at a rich and fascinating world we only thought we knew. ...more",6e8e5626ac4d279e,1492.0,books.toscrape.com,0.0
14,add a comment,56.0,56.0,books,1,0.0,"from #1 new york times bestselling author karen kingsbury comes the third novel in the unforgettable angels walking series about divine intervention and the trials and triumphs of life for a group of friends.despite needing a heart transplant and against the advice of her doctor, mary catherine moves to uganda to work at a brand new orphanage. whatever time she has left, m from #1 new york times bestselling author karen kingsbury comes the third novel in the unforgettable angels walking series about divine intervention and the trials and triumphs of life for a group of friends.despite needing a heart transplant and against the advice of her doctor, mary catherine moves to uganda to work at a brand new orphanage. whatever time she has left, mary catherine wants to spend it helping children—especially since there will be no children of her own. the only problem is major league baseball player marcus dillinger, the man she never meant to fall in love with. neither marcus nor mary catherine’s other friends—tyler ames and sami dawson—know just how serious her heart condition is.still, marcus is sure in the depths of his soul that something isn’t right. ultimately his correspondence with mary catherine leads him on a desperate life-or-death mission to rescue her and get her to a us hospital before time runs out. meanwhile, sami and tyler struggle with issues of their own. in a season when tyler plans to ask sami to marry him, the very core of their relationship is in jeopardy.the team of angels walking is busier than ever in this epic battle between life and death. a brush of wings is a poignant tale of love, sacrifice, and the power of faith. ...more",01a177623cce9596,,books.toscrape.com,0.0
14,history,15.0,15.0,books,3,0.0,"barbara w. tuchman--the acclaimed author of the pulitzer prize–winning classic the guns of august--once again marshals her gift for character, history, and sparkling prose to compose an astonishing portrait of medieval europe.the fourteenth century reflects two contradictory images: on the one hand, a glittering age of crusades, cathedrals, and chivalry; on the other, a wo barbara w. tuchman--the acclaimed author of the pulitzer prize–winning classic the guns of august--once again marshals her gift for character, history, and sparkling prose to compose an astonishing portrait of medieval europe.the fourteenth century reflects two contradictory images: on the one hand, a glittering age of crusades, cathedrals, and chivalry; on the other, a world plunged into chaos and spiritual agony. in this revelatory work, tuchman examines not only the great rhythms of history but the grain and texture of domestic life: what childhood was like; what marriage meant; how money, taxes, and war dominated the lives of serf, noble, and clergy alike. granting her subjects their loyalties, treacheries, and guilty passions, tuchman re-creates the lives of proud cardinals, university scholars, grocers and clerks, saints and mystics, lawyers and mercenaries, and, dominating all, the knight--in all his valor and “furious follies,” a “terrible worm in an iron cocoon.” ...more",d5e0526e1ab682a3,,books.toscrape.com,0.0
13,nonfiction,27.0,27.0,books,1,0.0,"the harrowing, true account from the brave men on the ground who fought back during the battle of benghazi. 13 hours presents, for the first time ever, the true account of the events of september 11, 2012, when terrorists attacked the us state department special mission compound and a nearby cia station called the annex in benghazi, libya. a team of six american security the harrowing, true account from the brave men on the ground who fought back during the battle of benghazi. 13 hours presents, for the first time ever, the true account of the events of september 11, 2012, when terrorists attacked the us state department special mission compound and a nearby cia station called the annex in benghazi, libya. a team of six american security operators fought to repel the attackers and protect the americans stationed there. those men went beyond the call of duty, performing extraordinary acts of courage and heroism, to avert tragedy on a much larger scale. this is their personal account, never before told, of what happened during the thirteen hours of that now-infamous attack.13 hours sets the record straight on what happened during a night that has been shrouded in mystery and controversy. written by new york times bestselling author mitchell zuckoff, this riveting book takes readers into the action-packed story of heroes who laid their lives on the line for one another, for their countrymen, and for their country.13 hours is a stunning, eye-opening, and intense book--but most importantly, it is the truth. the story of what happened to these men--and what they accomplished--is unforgettable. ...more",4be9d1910f8a4e80,2012.0,books.toscrape.com,0.0
